fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum
22,3,13,5,-0.0362703644127751,-1.6979729867013635,2,0.4250829105175973,20.99440258538169,2.167489412075048,7.697454234002153,3.551322645969924,0.5334642419907563,0.5085706060932664,100.51412072239806,0.7441253379351909,0.105,0.0466666666666666,2.25,0.29625,0.0733333333333333,4.039772727272728,0.2425,0.1429166666666666,1.696793002915452,0.1452781999299487,0.1584804627067272,0.202376081534739,0.2724474861109256,0.1653124038339655,0.1712151388436485,0.2117325295051394,0.2787743243079376,-3.104658353912084,-3.0567029660688005,-2.8972582207921995,-2.642733565436526,-2.845903678720795,-2.8257780468607647,-2.68763224037538,-2.4590503238191697,0.8299935122137908,1.8068068068068068,4.032789982193705,0.9259259259259256,0.5466666666666666,0.8944394608308723,0.8979844957572116,0.9517113165070236,0.1841157509347378,-0.3808660490885973,0.4202541933,18.0,1.1784821904,0.5096306517,1.0745134834,-0.2078412205,0.5344840277,-0.1280830074,0.5048162984,1.1545792259,19.7174271003,5.2119438267,13.2349780083
22,3,14,5,-0.156351854593726,-1.6742425093729243,2,0.3972146848630785,8.01945063183804,1.248032587590606,9.737734844367935,7.802468414039698,0.4798150274916566,0.4669350465501893,88.92426046433323,0.8322884182295711,0.105,0.0795833333333333,1.3193717277486912,0.2758333333333333,0.0983333333333333,2.805084745762712,0.2633333333333333,0.1295833333333333,2.032154340836013,0.2123368506367786,0.242203857063072,0.2431091748266778,0.2991391942995531,0.2180928674328982,0.2549905954471215,0.2605939219976682,0.3194657672141386,-2.9569276055356464,-2.844805341255523,-2.841406732231917,-2.631067183591125,-2.690631480681792,-2.563662196957828,-2.5443805122340386,-2.341795788975145,0.7574114890063564,1.786786786786787,3.0583380323784315,0.8458458458458454,0.5666666666666667,0.8850181876468107,0.8983856355498973,0.9473631885340984,0.162792184631748,-0.31033699965929,0.6096964482,18.0,1.2916143333,0.5449350406,1.2336978389,-0.0805441876,0.4879034573,0.0152755196,0.5796025699,1.5220103577,0.0864240298,6.1076664047,15.6539381016
22,3,15,5,0.4300608538835772,-1.4651485061334009,2,0.3411307407041566,6.487375524391581,0.9913194242620108,7.933349138736516,8.00281820831112,0.3623311502063528,0.3742439988764079,28.535342497961544,0.8497154515519992,0.105,0.06,1.7499999999999998,0.2833333333333333,0.0983333333333333,2.88135593220339,0.2308333333333333,0.0833333333333333,2.7700000000000005,0.0447642867156959,0.0789297640438008,0.0885586528796137,0.1874762451620182,0.0583069758466568,0.0888225394588079,0.1032496939909468,0.1866282837166309,-2.9262524490902964,-2.821590520819248,-2.792093550442231,-2.4890711208480902,-2.3343967252317306,-2.2587505964639694,-2.222986603920309,-2.0162964173968687,0.8038974918741447,1.906906906906907,5.078152112327671,0.8858858858858855,0.56,0.8749127572969316,0.8844674588258656,0.9445185886546508,0.1697088744152279,-0.3539063613764969,0.1986892238,18.0,0.9987222003,0.4318857538,0.5498389715,0.0086524919,0.2246540055,0.016216405,0.2583193962,0.3023228946,50.7182291582,7.6640744587,20.4339589739
22,3,16,5,0.0708997862409468,-1.6113356422131593,2,0.343020074505179,7.163157919017758,0.7136101104071976,12.690658877402068,17.783743100501436,0.5454121088792023,0.4891079923829845,15.351383675792922,0.78896212826152,0.11125,0.0929166666666666,1.1973094170403586,0.2095833333333333,0.1466666666666666,1.4289772727272727,0.2691666666666666,0.1033333333333333,2.60483870967742,0.0942041892614267,0.209546068401869,0.2746435613615672,0.3367871573710125,0.1115397608359034,0.2350540383338525,0.3170653974037922,0.3801287483836991,-2.547244984983649,-2.22288488117668,-2.039820154545417,-1.865062266059669,-2.168791842037539,-1.867285094065628,-1.6670897913780924,-1.5131478645390788,0.784139810852127,1.966966966966967,4.032789982193705,1.1261261261261255,0.58,0.9025503401440964,0.8896953566149001,0.93457058917166,0.1760192653184397,-0.3587717052610576,0.5604832386,18.0,1.2139696977,0.5239378825,2.1430932755,0.77956195,1.0316506402,0.4002049707,1.0068448941,4.5928487875,7.8289278998,4.6152248505,11.3625136662
22,3,17,5,0.5385544305072404,-1.3431411079741935,2,0.1239330075652312,4.171848267765586,0.7084980020622192,4.583829402515828,6.469784514809801,0.1761669557769809,0.4322212926804538,8.13646678347964,0.907633990897587,0.1362499999999999,0.1133333333333333,1.2022058823529411,0.32,0.1529166666666666,2.092643051771117,0.3270833333333334,0.0779166666666666,4.197860962566846,0.1066457500625607,0.1280359545891165,0.1698150374622678,0.2269988421692489,0.1457005426775137,0.1569741855925154,0.2108289087229925,0.2834852983694548,-2.278982987932221,-2.224415707116324,-2.1178355692527724,-1.971957360108332,-1.6887024556204446,-1.666417730620128,-1.5599625498077332,-1.4163419229176697,0.8312362732601274,1.926926926926927,3.0583380323784315,0.9459459459459456,0.5666666666666667,0.8778689900193708,0.895391177163053,0.9354783671716131,0.1691222943131196,-0.3961159041711996,0.3190316968,18.0,1.0887508888,0.4723810871,2.7273656288,1.0295382271,1.3462597779,0.5278434294,1.2813414092,7.438523273,32.103519346,5.7465691989,15.3109982843
22,3,18,5,0.0089455611291846,-1.6921520319302197,2,0.3698792588324653,24.11894608264543,1.5583928986276747,9.18778789511395,5.895681315799592,0.4260315927624178,0.4603558956909446,9.390423786777657,0.8470645535275294,0.105,0.0995833333333333,1.0543933054393306,0.2766666666666666,0.0529166666666666,5.228346456692915,0.22875,0.0970833333333333,2.3562231759656656,0.0681018299846652,0.1134244402273641,0.1402037484318037,0.2022566271386189,0.0868067910313854,0.1175431592457915,0.1526456427801543,0.2137643143604687,-3.004829358179148,-2.8586903118450064,-2.7723426248620995,-2.5722581975102354,-2.6110065695604683,-2.523124992535948,-2.4227597968512096,-2.2480089867797624,0.7761934257285955,1.786786786786787,3.20262069365765,0.9059059059059056,0.52,0.9314016888133548,0.9211904815475148,0.9779415998650012,0.1284837581575284,-0.3992911186890912,0.2715492326,18.0,1.0242324986,0.4454832829,0.9941548168,-0.3570847448,0.5482924422,-0.1865896435,0.4670630592,0.9883437999,33.787422315,8.1272712562,20.9005648891
22,3,19,5,0.0807704373378661,-1.5521077071736726,2,0.5010410546882493,7.6886658711894516,0.1186742519413019,10.81299732622846,91.1149398403348,0.537855665953926,0.6323352136691243,12.94207319383316,0.8579394090205132,0.105,0.04625,2.2702702702702706,0.20375,0.0991666666666666,2.054621848739496,0.1829166666666666,0.1041666666666666,1.7560000000000002,0.1281821465017214,0.2104150427869141,0.2592498963425141,0.347915702330849,0.1399667184341133,0.2199115244196656,0.2693307025332599,0.3504516753327932,-2.912367582295376,-2.637662928819584,-2.474526737227756,-2.1783325058497818,-2.660927805404293,-2.4135799856114484,-2.260677920096887,-2.009691060924755,0.7923625735757707,1.8068068068068068,3.353710152002929,0.9059059059059056,0.52,0.9623710865307642,0.9274704811072568,0.9687562086012778,0.1437203229493901,-0.383503798907276,0.4822094681,18.0,1.1418609016,0.4937092847,0.8835403544,-0.2420584903,0.3943745241,-0.1322046947,0.4150953693,0.7806435579,12.0589112404,6.3597887169,16.462851151
22,4,0,5,0.4266190546595597,-1.4349328206997138,2,0.7862845353783738,377.85441627905226,2.293182427573567,10.39625552936552,4.533549273864736,0.7947652399576779,0.8078940482730359,11.062011725153493,0.9789260496172376,0.105,0.1,1.05,0.2383333333333333,0.0529166666666666,4.503937007874017,0.0787499999999999,0.05875,1.3404255319148932,0.1688407593211706,0.1664343220992374,0.1761768349156459,0.2397623510280173,0.1877692741910084,0.1980008885633218,0.1994002533462933,0.2535922819787885,-3.1204655500504312,-3.129500165900059,-3.092923329444872,-2.8542008286292884,-2.7562526962130542,-2.7215323713051127,-2.7167837169714453,-2.5328865553825404,0.7340929626905645,1.4264264264264266,2.319345059274428,0.5055055055055053,0.4733333333333333,0.9227862077054044,0.8952595121087453,0.9575158920875352,0.1783199038810672,-0.2350614987399647,0.4359809647,18.0,1.2408359944,0.5248878103,1.8718667375,-0.0597202845,0.9142392754,-0.0944494367,0.8794201767,3.5038850828,14.3835322413,6.5261325822,17.821863945
22,4,1,5,0.4573451333565719,-1.5040089800974137,2,0.279237893513472,347.1712746469656,0.6511687628755346,11.464510094643549,17.606050456131744,0.3065709018066926,0.4241586707693325,5.156933100174412,0.8317464010122805,0.11125,0.0266666666666666,4.171875,0.2825,0.1325,2.132075471698113,0.3154166666666667,0.1366666666666666,2.307926829268293,0.0799275194247675,0.0962702448193067,0.114758882209837,0.1953589595822901,0.1002427016788187,0.1147839046818534,0.124001193587198,0.2064610908750902,-2.232902538726769,-2.193240757950144,-2.14837111317922,-1.9527646569639376,-1.8657467617303731,-1.8355939611193677,-1.816480888117162,-1.6454911260729252,0.7672518568314137,1.9469469469469471,3.4328188412268283,0.9659659659659654,0.5333333333333333,0.8628239050808307,0.8735722405718078,0.9411336337346436,0.1915025620754169,-0.4056754436606969,0.2114972324,18.0,1.0447728682,0.4533799555,1.7779516664,0.3602506983,0.8157182296,0.1749307693,0.8352980142,3.161112128,52.3510689798,5.4485628733,14.8897553443
22,4,2,5,0.0622890298678165,-1.7026515997244027,2,0.1702002371038078,340.83602763381725,3.490810678515744,10.33164241325716,2.9596685024608864,0.3179120546355926,0.3785266540011077,4.254293093911872,0.6401949289532884,0.11125,0.0533333333333333,2.0859375,0.3016666666666666,0.1125,2.681481481481481,0.3325,0.1041666666666666,3.1920000000000006,0.1754443385124988,0.1653605857195586,0.1982783973902437,0.2464380420172564,0.2091825600674403,0.1964035794306649,0.2261664524420855,0.2785301219955416,-2.1586564659361462,-2.18505536073982,-2.098877737655888,-1.9727975551685784,-1.693156100295932,-1.720516155762798,-1.6567932439287882,-1.5446815705369177,0.7799201741488265,1.9469469469469471,1.5317404637020795,0.7657657657657654,0.5533333333333333,0.9028952212787328,0.9065842105488132,0.97045606330201,0.1629936023876624,-0.3974820580826556,0.3948465528,18.0,1.1934002194,0.5079902455,3.2518890543,0.7023581152,1.8541927901,0.5132556633,1.5277673296,10.5747824213,20.8700615193,5.3453952692,14.7250859639
22,4,3,5,-0.4092007542920297,-1.4716035116834894,2,0.2608873042726495,372.00335044862055,2.130616169746211,3.65445059387843,1.715208326009152,0.4529250985127852,0.3286087763190853,249.9629915516,0.5956950470511295,0.105,0.0791666666666666,1.3263157894736843,0.2566666666666667,0.13125,1.955555555555556,0.3324999999999999,0.2220833333333333,1.49718574108818,0.0759207962178567,0.1155581434187852,0.1636310966401981,0.2708626724523976,0.0902806720127639,0.1079912378795856,0.1749147791163553,0.2689629733792115,-3.484480272330031,-3.335017375855528,-3.1537458393388933,-2.7494013751856228,-3.018326319092746,-2.95956504466745,-2.73752174002672,-2.4254824865189506,0.7744588988651201,1.8468468468468469,2.067429290844337,0.9259259259259256,0.6133333333333333,0.8559474826523248,0.8822696417665095,0.9432535461548336,0.1660762846968345,-0.421359684136902,0.3769239245,18.0,1.1524324251,0.492635201,0.998674943,0.2040962004,0.5660017041,0.0726705764,0.4691866559,0.9973516417,23.1485573113,6.4845861222,16.3314949419
22,4,4,5,0.6194285130142227,-1.2939940786401662,2,0.5558281476333025,368.5341548095684,1.703160972683734,10.565632144378656,6.2035428910339565,0.7221550452633325,0.6871381629950742,50.26352831136644,0.9633236089060124,0.105,0.0929166666666666,1.1300448430493273,0.3166666666666667,0.06625,4.779874213836479,0.11875,0.07125,1.6666666666666667,0.089497894040245,0.1197335033326887,0.137489379099775,0.1910933410566335,0.1015606901296685,0.1306932887826543,0.1582307501625429,0.2002435205819272,-2.8377030154449763,-2.7434696478323417,-2.6881310584141263,-2.521067057695056,-2.5160410040921826,-2.434456402927245,-2.3573389157255726,-2.239683942363,0.7990779908333413,1.6066066066066067,2.319345059274428,0.6056056056056053,0.5666666666666667,0.917755421896031,0.9153221178025526,0.9555826603102928,0.1642948029763603,-0.2382709169343518,0.2870716434,18.0,1.1335266879,0.4916151601,0.3481101625,0.0619472981,0.2280691831,0.0369145809,0.16354535,0.1211806852,30.0093376929,7.3646319944,20.2066694655
22,4,5,5,1.2108735847338112,0.0116178493663237,2,0.5412808158004062,358.5388068746895,3.604679020096919,6.1377090483526064,1.7027061256032672,0.5832375791674332,0.6608920656230923,52.32078437380723,0.9820720161258382,0.105,0.0733333333333333,1.431818181818182,0.3083333333333333,0.0858333333333333,3.592233009708739,0.2241666666666666,0.0708333333333333,3.164705882352941,0.0782924601889003,0.0777419626723513,0.0983325393948682,0.158726998971558,0.0943914427008754,0.0926006514341275,0.1183098828622502,0.1897481233912272,-2.951268474343047,-2.953031144057269,-2.887100990158169,-2.6937204905148664,-2.351811273316395,-2.3564618511575044,-2.289696514397344,-2.1041756753242185,0.7467793109339946,1.2662662662662656,1.5317404637020795,0.3453453453453451,0.5,0.8990763836429838,0.904483630215764,0.9207625005247948,0.1753141968164905,-0.2647799415626449,0.2502739842,18.0,1.1670967919,0.4821773959,0.5145281652,-0.0647345564,0.3637003443,-0.0613561325,0.2417300553,0.2647392328,42.7683146267,6.0029016802,15.8488109957
22,4,6,5,1.0379515833846378,-0.56283282848077,2,0.6604776327822532,336.3993984211877,3.229242979384676,14.643907762890349,4.53478039787539,0.7968115868964263,0.7885936823413365,1.9103879830292696,0.9982325409363532,0.11125,0.1329166666666666,0.8369905956112853,0.26875,0.10625,2.5294117647058822,0.17875,0.0520833333333333,3.432,0.1000345043625663,0.0991616696550822,0.1408428313642881,0.1984299921223632,0.117790350440628,0.1178004621328263,0.1735155923746399,0.2423906668538794,-2.31398137646998,-2.316225599462578,-2.2090554552600805,-2.0609879813803342,-1.8184284439396887,-1.8184076015144,-1.7035664437010385,-1.5615997415978955,0.7425377493564345,1.2862862862862856,0.5066461008921268,0.3053053053053052,0.5133333333333333,0.9596777052931216,0.9558365050422996,0.9925768445004196,0.1201717437106959,-0.2808228140742579,0.2850392993,18.0,1.069486427,0.4699314033,1.691002983,0.5898189618,0.7884608656,0.2566412719,0.7944487246,2.8594910885,38.82592638,4.8312509948,12.7176935372
22,4,7,5,0.8015747459360172,-0.6564766767624794,2,0.4299668803725682,362.04775569547087,3.063436935670456,7.125826532938861,2.3260888611631634,0.4928124747128006,0.6899857178651188,6.049318562398429,0.9725364959179624,0.1241666666666666,0.0991666666666666,1.2521008403361344,0.2095833333333333,0.0933333333333333,2.245535714285714,0.2391666666666667,0.0641666666666666,3.727272727272728,0.2384612814128748,0.2708517471988567,0.3304443453082038,0.4005075507918444,0.2675772073480945,0.2928241426840866,0.3664283554106611,0.4242395907615129,-2.29060663508137,-2.193180445142666,-2.013933878554088,-1.803193125078484,-1.9405479780310024,-1.873656436957644,-1.6786426995178791,-1.5254723217073023,0.7968339549401613,1.406406406406406,2.6633327251749805,0.7857857857857854,0.5,0.9546533808086964,0.9328214828812056,0.9665749755745155,0.1509733181719544,-0.33301450202418,0.6558383966,18.0,1.1857778204,0.5164562205,2.0790241617,-0.1474225768,1.2455893495,-0.073618835,0.9767446363,4.3223414651,-1.2182695194,5.7442538948,15.4394232124
22,4,8,5,0.4958119240854022,-1.505031855640584,2,0.4846548043020038,361.3741936364154,0.0836160743414383,8.458368111491096,101.15720186709736,0.554717396253666,0.6704496505885444,10.226393954802589,0.9545867984833648,0.105,0.04,2.625,0.2699999999999999,0.0595833333333333,4.531468531468531,0.1791666666666666,0.0579166666666666,3.093525179856115,0.061176779848461,0.0618825785542552,0.086399645152096,0.131934837909635,0.08592305224697,0.0806574146520201,0.1036520954289381,0.1599630041957283,-3.84018891837436,-3.837301899486868,-3.737016600360077,-3.550758166535532,-2.9983897647070137,-3.015662308236489,-2.9402342869372973,-2.755521114919625,0.8046288037786153,1.4464464464464466,1.46273335620113,0.5455455455455454,0.5533333333333333,0.8705555192220041,0.9004426300715098,0.9594878691011186,0.144616266529979,-0.2714943882080142,0.2589319473,18.0,1.0961509279,0.4656980584,0.7656066147,-0.2401660052,0.3548017061,-0.1129416358,0.3596890158,0.5861534885,40.3561074632,6.5771277345,17.6127657392
22,4,9,5,0.2731522857694184,-1.5478542154487245,2,0.2561015458980632,354.203172177221,0.1751737156344453,7.272255701673252,41.51453701449757,0.2541577626859272,0.3423399144007647,14.506003517147205,0.8534907441793651,0.105,0.1133333333333333,0.9264705882352944,0.27,0.1383333333333333,1.9518072289156627,0.2583333333333333,0.0716666666666666,3.6046511627906983,0.1174625560539993,0.147925636153217,0.1673070359726717,0.2308192231464934,0.1518319667293542,0.1834366728725723,0.1939464156210467,0.2511879737615953,-2.684530166333881,-2.59186661075697,-2.532911658943857,-2.3397182895660924,-2.055452433550545,-1.9788615133490068,-1.9533921777209704,-1.81467284928022,0.7924592160992076,1.8068068068068068,1.8004066355637218,0.9859859859859856,0.6266666666666667,0.8370657161944955,0.8971931944715644,0.9501806453120648,0.1435504841642029,-0.3479890986444586,0.3399320567,18.0,1.1706857513,0.4966327293,1.9508283723,-0.5148062614,1.1375463032,-0.345316726,0.9165170777,3.8057313383,30.7592153601,4.3578739191,11.4486467414
22,4,10,5,1.2788072185214392,0.1515526110264189,2,0.6310290630152096,337.4603169432588,2.8164267523961333,10.61357942688582,3.768455692254768,0.7604383179463973,0.857082946450452,8.662485012569796,0.9957933270091944,0.105,0.1,1.05,0.27625,0.04,6.90625,0.1379166666666666,0.0383333333333333,3.597826086956522,0.0795510119926031,0.090457817981943,0.0959317419009018,0.1384755329849314,0.0937656207996094,0.112581681090415,0.1149199532289197,0.1568254026807045,-2.1968314319947684,-2.1708002075247186,-2.1577356180926097,-2.056196544545533,-1.8513019969295288,-1.8128635854211828,-1.8080868433567316,-1.7224802452923649,0.704535744216784,1.2862862862862856,0.3503842245290676,0.3253253253253251,0.5466666666666666,0.9240610010494968,0.9437317187276648,0.985432361594375,0.1350622482102893,-0.2531342597257715,0.1763482842,18.0,1.0410711095,0.4598579208,1.9610422444,-0.0842055143,0.8881355069,-0.010799542,0.9213156485,3.8456866844,55.6232962971,6.0610615139,16.2300325175
22,4,11,5,1.168496218693372,-0.066613673344849,2,0.4551984386897931,344.64022465092256,1.0591167757352644,15.733036738922925,14.854865015239392,0.6414799798715677,0.8519378068222818,4.626353832366115,0.9957890092063988,0.11125,0.12,0.9270833333333334,0.2691666666666666,0.0795833333333333,3.382198952879581,0.20375,0.0508333333333333,4.008196721311476,0.072269878851826,0.1017796267565019,0.1224120687482178,0.1557602062515015,0.0882074606846009,0.1176610403849203,0.1428904060255112,0.172616463150692,-2.2162657882967065,-2.1457695920306503,-2.09648050000606,-2.01681472806748,-1.912720699334116,-1.8509341973250215,-1.7980090769593082,-1.7356509830714024,0.7129848425073124,1.3263263263263256,0.9660174799522646,0.2452452452452451,0.56,0.9500595638624936,0.9278350584957998,0.9802377207335125,0.1400863916375373,-0.3258270832480884,0.2033633336,18.0,1.0430275869,0.4612485942,1.3283562076,0.3534279301,0.6056068551,0.1680230593,0.6240739405,1.7645302143,50.5687325763,5.9815846894,15.9098290431
22,4,12,5,1.2460931728385969,0.0116348694019983,2,0.379039931303947,334.4911651129778,1.0217060212297675,8.563755261167254,8.38181931321063,0.531909470150769,0.7423182659621914,7.869411014437998,0.9965310270623544,0.105,0.0795833333333333,1.3193717277486912,0.2825,0.0866666666666666,3.259615384615385,0.27625,0.0708333333333333,3.9,0.0593482730919705,0.0755574766953981,0.0885623863697992,0.1365858210350825,0.0647434121961299,0.0847436726573431,0.1068465152704811,0.1584769148897631,-2.32143414408081,-2.2814314548633656,-2.2493366417723637,-2.13081962026593,-1.941248678557964,-1.8997354941576128,-1.853858122562849,-1.7466924031855595,0.7639501938024218,1.3063063063063056,0.441209286319119,0.1651651651651651,0.5133333333333333,0.9332358517466656,0.9504431511048652,0.983247357257096,0.1223425966396849,-0.263788948753537,0.172045681,18.0,0.9945602074,0.4347938224,0.7827834759,-0.0210543802,0.3452109339,0.0076395189,0.3677588628,0.6127499701,60.7653255923,5.7225819598,15.0204012244
22,4,13,5,1.3547404981565443,0.512370866084817,2,0.4413345810082202,337.9633325979405,3.69481645058446,9.458456090801914,2.5599258359114803,0.5427085162974827,0.7577854432230879,10.430871905106416,0.996584818298648,0.1175,0.0266666666666666,4.406250000000001,0.3341666666666666,0.0133333333333333,25.0625,0.2279166666666666,0.0529166666666666,4.307086614173229,0.0860128456769231,0.1193838169150252,0.1489672822628459,0.2370003942454958,0.1055980747354692,0.1495627232847567,0.1764465935957851,0.2678172321756783,-2.142652605518164,-2.064421310763318,-1.995069035068907,-1.7886937311389548,-1.7818022337924315,-1.6942171036845657,-1.6406598171670876,-1.458633813727367,0.7720094565617853,1.2662662662662656,0.7671581176779302,0.4054054054054052,0.5466666666666666,0.907444063159044,0.9228695564689466,0.9726644648207504,0.1415716816072388,-0.2970412019635722,0.2405378037,18.0,1.2950852401,0.5325265705,0.4592221891,0.0543431656,0.1934237814,0.027026505,0.2157468001,0.210885019,41.3756281632,5.1108975055,13.0955172738
22,4,14,5,0.1902090452684463,-1.6940079787689957,2,0.1788126252124793,349.7009863916342,4.004053043492952,11.27863987653533,2.8168058100190305,0.2790490466619826,0.3116635212131953,2.5657412212861,0.6938455365362304,0.105,0.0666666666666666,1.5749999999999995,0.27625,0.1125,2.4555555555555557,0.3079166666666666,0.1958333333333333,1.5723404255319149,0.1327380769579952,0.1237531177530713,0.1243667143033005,0.1788124016996168,0.1384745039577222,0.1384745039577222,0.1301060616146912,0.1864829869903454,-2.8830116208530754,-2.91288003904654,-2.910840279271752,-2.7298481876112133,-2.443235884904553,-2.443235884904553,-2.4669682976156966,-2.3070866367813374,0.7905002895377368,1.8268268268268264,3.7643580519633,0.9859859859859856,0.5666666666666667,0.8535788548115313,0.8816157965987206,0.920341375752342,0.1735275833165367,-0.337092322580007,0.2171832456,18.0,1.2670238281,0.5164801372,1.5380122737,0.042095807,0.9931828669,-0.0125850216,0.7225722849,2.3654817541,30.2815886934,8.752557284,23.3830913616
22,4,15,5,1.1448304026228626,-0.1337145244086248,2,0.3398184811231717,334.2913733861901,2.4571549770140986,8.104258398698974,3.2982284286142827,0.4684941567913834,0.7989692875776584,2.28122318232553,0.9950969624498384,0.105,0.0466666666666666,2.25,0.25625,0.04,6.406249999999999,0.28125,0.1025,2.7439024390243905,0.0869302498482657,0.0812917494688007,0.1197268272910922,0.1821835516729789,0.1015280796270747,0.0903154536302217,0.1294500758753258,0.1969637597677745,-2.4459557608189177,-2.4610603270179845,-2.3580994086419955,-2.1907886585285805,-2.1600509568130377,-2.1870076629311725,-2.0929226099559304,-1.9306103615894743,0.7275657951520519,1.3663663663663657,1.2738113231864785,0.4454454454454452,0.4733333333333333,0.97357598588296,0.9511009394564582,0.9862543042344866,0.1212316339898807,-0.3406609874379944,0.2316102918,18.0,1.0502100916,0.4575705727,0.6309498112,0.0478078358,0.2808057814,0.0089494259,0.2964260134,0.3980976643,44.837638646,6.6236964298,17.392217612
22,4,16,5,1.5795788311597818,1.0411691098397338,2,0.1714289765455083,328.6979131243614,1.8375984049368164,8.840426809465766,4.810858991668386,0.4881484903307773,0.8034645901946278,473.9812679403535,0.997845310920334,0.105,0.1529166666666666,0.6866485013623979,0.275,0.12625,2.178217821782178,0.2970833333333333,0.0516666666666666,5.750000000000002,0.0949533601903502,0.1110196566737611,0.1438500425296087,0.1798733384427561,0.1018081012971898,0.1235739632540662,0.1694922384972638,0.2155181922686872,-1.9350763653603908,-1.9007250852866255,-1.83053057713545,-1.7535093215915634,-1.5959913321497663,-1.557315713865842,-1.4757238297915696,-1.39394061244213,0.7696589309068818,1.3663663663663657,0.4838209664925957,0.2052052052052051,0.5466666666666666,1.0033193519763908,0.9724957735000888,0.9976898613531652,0.1507651662856144,-0.3396331993262156,0.2258354513,18.0,1.0567653498,0.4579023634,1.7971007438,-0.2937935181,0.8064464658,-0.1496320456,0.8442944266,3.2295710835,48.2699478769,5.4366841456,14.1230535695
22,4,17,5,1.1361244916789823,-0.2116316452653213,2,0.4653064864930292,330.30696160063405,2.7577661014918053,9.359999556775724,3.3940512763981183,0.6858112318877433,0.7845967262799411,3.712648886168406,0.9952287938131952,0.105,0.1325,0.7924528301886793,0.2833333333333333,0.0933333333333333,3.0357142857142856,0.1512499999999999,0.0516666666666666,2.927419354838709,0.066783902599892,0.1032513830234726,0.1266557936752111,0.177401752248989,0.0765105680889613,0.1108950706429096,0.145598726902129,0.2022600774100805,-2.6284716423330425,-2.5257583067746863,-2.45983806614125,-2.31690834874162,-2.284545236011462,-2.19948421767399,-2.1136336709978734,-1.973463774195648,0.7887821629154363,1.2262262262262256,0.6680743915695615,0.3053053053053052,0.5666666666666667,0.9279297301857712,0.9347609332778146,0.9781401247888318,0.1415978251411958,-0.3004722324300587,0.2409368831,18.0,1.0562587767,0.4605354719,1.6151053156,-0.1659261125,0.7757917303,-0.0785722627,0.7587913037,2.6085651805,41.0011482013,7.1089855572,17.6500613822
22,4,18,5,0.876280091810084,-0.8718836344770327,2,0.523535629738324,344.59755395243826,0.1451702120278831,9.692706107452494,66.76787181099381,0.6395476353977645,0.7311364932556244,9.679264033562854,0.9909778685838476,0.105,0.04,2.625,0.2945833333333333,0.0329166666666666,8.949367088607595,0.205,0.0516666666666666,3.967741935483872,0.0827160794088145,0.0885308358650188,0.1039753450516894,0.1636478385048831,0.1008482250506876,0.0958148746311365,0.1075006809126874,0.1840195421660426,-2.8675960725708096,-2.8494180881949136,-2.801135748460956,-2.614588700130924,-2.456744262344339,-2.470496840171701,-2.438567817360523,-2.2294960248303903,0.764048086344308,1.406406406406406,1.3968351179887395,0.3653653653653652,0.56,0.9313998630293912,0.9193972988404808,0.9700715562172428,0.149174438289165,-0.3056102820380567,0.2234821887,18.0,1.0782623277,0.4724941997,0.9099058697,0.2590002972,0.4445367144,0.1298080264,0.4274821304,0.8279286916,47.4524438308,5.1519734618,14.0762844871
