fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
1,1,10,1,1.5258479656626192,1.7981504567541675,1,0.4615383340394924,100.56341463382832,0.0115276971774532,5.120498978481916,444.1909689037452,0.7730706243298894,0.9999999999999806,1.0000002981119962,0.27,0.21,1.2857142857142856,0.335,0.14,2.392857142857143,0.0,0.3555558076774734,0.4032730340599584,0.5119639292126251,0.0,0.3764102227793932,0.407300285397003,0.5326432301925833,-4.683689490948892,-3.018376491084064,-2.79488381933919,-2.285809415950817,-4.412323084502046,-2.7514795692899714,-2.615182632920578,-2.0621290641195733,0.8780689862936526,0.8838838838838833,0.4473533054498463,0.1791791791791794,0.6086956521739131,0.9823027010870008,0.908399757619251,0.9109289976418932,0.1807223568000139,-0.3752511519514315,1.2219988841,1.8580807443,0.8206787031,1.0067795675,-0.3646906539,0.861359603,-0.3039211122,0.4729942829,-47.8818279097,5.4045127461,14.93617873
1,1,11,1,2.460575181451892,6.379424423906835,2,0.4901561252640022,102.0103322014759,1.0545577172092018,4.425348848420947,4.196402696793363,0.759882545992427,0.9999999999999848,1.0000002222070412,0.34,0.145,2.344827586206897,0.325,0.25,1.3000000000000005,0.0,0.3916681613019455,0.4684985597626088,0.5205394471151297,0.0,0.4902005395094938,0.5046405673279382,0.5519215885234066,-4.413176246414795,-2.684675620480091,-2.345609530990908,-2.1159439230844144,-4.180957468025007,-2.131449861532901,-2.0710767193868875,-1.8733967807238447,0.8857265608643824,0.7957957957957954,1.2333634979137746,0.4874874874874874,0.5,1.0479924866898231,0.9326855172832714,0.9576365562144402,0.1679336132017417,-0.5106139191415514,1.1976875067,1.8324360923,0.8134042212,2.0170879882,-0.5665405002,1.7804717859,-0.5304163493,0.9476464534,-45.1281299906,4.8304067182,13.1687806884
1,1,12,1,1.9476487486331235,3.057607964214858,3,0.7805105652935933,109.0681111525685,0.7547210304835817,4.709992259491414,6.240706259998508,0.8439575222954007,0.9999999999999928,1.0000002129320666,0.34,0.185,1.837837837837838,0.215,0.17,1.2647058823529411,0.0,0.4487277022367877,0.5048290213336167,0.5473920120534034,0.0,0.5015568677766579,0.5377252098635429,0.6130268387713697,-5.131787078602008,-2.829012054452491,-2.541112030018856,-2.322687824216397,-4.734384867606488,-2.359821622560571,-2.188586771098008,-1.8320798786906731,0.8113254323924576,0.8398398398398399,0.8873348085093646,0.2012012012012007,0.6086956521739131,1.0400495759638335,0.9440963796329984,0.963592422554025,0.142031312993303,-0.347541833675899,1.3037925061,1.7850495004,0.7918728241,1.7806943336,0.0303652833,1.4834329561,0.0264376728,0.8365865445,-48.9366144889,5.3082390432,14.3552688648
1,1,13,1,1.018332427547663,0.1346701069801819,1,0.2075154203277224,103.90950024442532,0.090092904672258,2.0876869058618137,23.1726006998714,0.7010298739831632,0.9999999999999524,1.0000002844145544,0.415,0.245,1.693877551020408,0.4599999999999999,0.25,1.84,0.0,0.3532666606779368,0.3723062693307558,0.5276286005828855,0.0,0.3433185948073658,0.3681857194313248,0.5214475295759157,-5.352311898101737,-3.461518546952547,-3.359612623024863,-2.5282790614231896,-5.136908825219162,-3.373312505691363,-3.245572353752724,-2.4582804086519108,0.8155640940605586,0.9059059059059056,1.3650078065460138,0.3333333333333329,0.5,0.98138786424,0.9321175501896232,0.8865485045729625,0.1359226804430177,-0.5375530418930501,1.4009279511,1.9206564773,0.8503991763,0.6981159838,0.0974981511,0.5182210153,0.1010065192,0.3279812978,-51.674162882,4.483146276,11.8788536049
1,1,14,1,0.4567583065010713,-0.5557569399730471,1,0.1926809870505457,102.63559478371153,0.5165537474752523,2.1123433626664503,4.089300238340931,0.4640930601226166,0.999999999999917,1.0000003674166036,0.4,0.17,2.3529411764705883,0.39,0.255,1.5294117647058825,0.0,0.5102420312088706,0.485828409304421,0.5456483228615668,0.0,0.5570699139219032,0.5189069079442868,0.5312204151162869,-5.2313103138126325,-2.562075913408961,-2.6897911454752297,-2.3768546147123524,-5.123632414211301,-2.2694109462591388,-2.464944160709793,-2.4018542762307105,0.8287289132086518,0.7737737737737733,1.143398527376694,0.3773773773773774,0.5434782608695652,1.0217001947011035,0.9288329008485704,0.9219418373168774,0.1413528531295489,-0.5785571670879134,1.3309383663,1.8648913307,0.8254170479,1.2714108245,-0.0595666021,1.0453474255,-0.0416390387,0.5973204767,-51.0686138771,4.9632903771,13.1860349305
1,1,15,1,0.9480925944808156,-0.077139637072757,2,0.7763079418391894,103.05074253565247,0.064202169071114,6.60826791429228,102.92904445288416,0.8965661258682948,0.9999999999999836,1.0000002952894078,0.06,0.085,0.7058823529411765,0.125,0.12,1.0416666666666663,0.0,0.3632966822820147,0.3950098033473085,0.5115159012791244,0.0,0.418401747122925,0.405860756067663,0.5250610989076752,-4.42356253759806,-2.816496943821675,-2.6762119695269293,-2.1608399593140177,-4.262554001795711,-2.4790939602385693,-2.532550611847661,-2.0244527134595467,0.8307374442167826,1.0380380380380387,2.210466384652787,0.3773773773773774,0.4782608695652174,1.059949908136254,0.9475873216918383,0.9665029264120124,0.150595907731365,-0.3102510550781311,1.2559169873,1.8285136979,0.8097593183,2.4318203765,-0.5782105335,2.1587392205,-0.5094066505,1.1424915367,-47.7440699777,5.0306476539,13.7679929419
1,1,16,1,3.0256441420202504,12.23725293785671,2,0.6541336654034791,102.4678512427294,0.6627226571999841,6.341715399059913,9.569184530152905,0.8693442123362669,0.9999999999999856,1.0000003000269686,0.225,0.125,1.8,0.345,0.125,2.76,0.0,0.3960225923090908,0.3562583232658627,0.4506073753530397,0.0,0.4570796201293333,0.3822299015435136,0.4786692605954981,-4.388573177131133,-2.650599050985518,-2.8251074555168554,-2.411049736239322,-4.134966122298049,-2.244957377870395,-2.554458428486301,-2.155684945950208,0.7700570108703559,0.8178178178178177,0.9571521538991856,0.1351351351351351,0.4782608695652174,1.0548901260798496,0.9501560073293046,0.9726987343113098,0.140328352255939,-0.3916540545142374,1.2067742338,1.7649942527,0.7826728362,1.7856516862,0.2971571031,1.4756613504,0.3029451538,0.8389155542,-44.8948159626,5.2260530913,13.9334095259
1,1,17,1,1.1504737378458758,1.3050409602929518,2,0.1824522026418142,103.02047112327053,1.037511062575582,2.5781289012540496,2.48491702329799,0.5973108740561861,0.999999999999964,1.0000004452187978,0.35,0.255,1.3725490196078431,0.5650000000000001,0.225,2.5111111111111115,0.0,0.3263948282448162,0.4234738928461983,0.5603242766926931,0.0,0.3352754123967707,0.4224164670535897,0.5885653455267447,-5.381572853599169,-3.625055306361703,-3.1026172476501053,-2.366146936937182,-5.213539229931484,-3.465567714569463,-3.0112544075785337,-2.145030711649622,0.8462725073596711,0.9279279279279278,2.154434690031882,0.3993993993993996,0.5869565217391305,1.028426530063767,0.936774245347105,0.9425664383581552,0.129058331462974,-0.499420475814715,1.2490067294,1.9197751059,0.8458352662,0.943471347,-0.2808648283,0.962076715,-0.2783370016,0.4432514998,-49.9467692519,5.3106132443,14.3645947051
1,1,18,1,2.347362224334584,8.228761559168221,2,0.6172184967868544,105.50217896508268,0.7847607782381884,5.13456350790305,6.542839104969415,0.7718442973380468,0.9999999999999808,1.0000002096838811,0.17,0.215,0.7906976744186047,0.295,0.145,2.034482758620689,0.0,0.5103551795483869,0.5329244437267039,0.570965107269404,0.0,0.4907329127052607,0.5187957938775438,0.5639778462974923,-5.377418917601602,-2.633025320402144,-2.511660932253314,-2.3071003484806814,-5.209230178229451,-2.6528894799147675,-2.506703472424044,-2.2713397614437034,0.9083129025850296,1.1481481481481488,2.3843904700937206,0.3773773773773774,0.6521739130434783,1.0041079257727572,0.9228918200695492,0.923134536820216,0.1519930539674626,-0.4330554550488976,1.5054663104,1.8405100468,0.8195276568,1.6221067853,-0.4380963821,1.28632742,-0.3500735895,0.7620806585,-53.0250511446,4.4197595741,12.2295106954
1,1,19,1,1.4604216688960043,1.557871353026905,2,0.4483211636677852,101.3663545408472,0.777043607612236,3.371522432455269,4.3389101968363954,0.7816988482070801,0.999999999999967,1.0000004477218114,0.315,0.12,2.625,0.385,0.125,3.08,0.0,0.4918409615052404,0.5237833390013436,0.5824167768293961,0.0,0.5216134751982345,0.5462151466045911,0.5705080410568523,-4.613333650633789,-2.344307192161585,-2.196946347177565,-1.9264507353930664,-4.42420572519361,-2.1164804018834458,-2.0076375463981107,-1.9001607836808927,0.861973205902538,0.8838838838838833,1.3650078065460138,0.2672672672672673,0.5869565217391305,1.0554892887561385,0.9288302550570652,0.9421287814398028,0.1444604692347429,-0.4810369649211931,1.2090861088,1.8405783911,0.8168471651,0.9573816905,-0.3233324589,0.7363177683,-0.2768681879,0.4497867069,-53.3143435645,6.6780499911,17.817434167
1,2,0,1,1.1123959690476644,0.1259435873771894,1,0.8161003739637144,465.2573087316372,2.4318393983018405,5.066968627754778,2.083595089088965,0.9050652651554848,0.999999999999988,1.000000324633202,0.22,0.1649999999999999,1.3333333333333337,0.175,0.205,0.8536585365853658,0.0,0.2966974923154991,0.3744886148828932,0.5688181877504352,0.0,0.3306692081332736,0.3544898800033871,0.6029261674834819,-6.355819765095435,-4.470063979182335,-3.9756376248195298,-2.740513884645453,-6.107799146060007,-4.088138038995259,-3.9426461596884046,-2.425247215167163,0.7997042688897895,1.0820820820820811,2.325444274683707,0.443443443443443,0.4347826086956521,1.0185367421634846,0.9303349088336808,0.9341159307670522,0.1246697146287266,-0.3484763082446324,2.3006830015,2.0201982175,0.8847987292,2.263836257,-0.5822171702,2.0164355502,-0.4270871995,1.0635710552,-72.7267569794,4.3168216811,11.1031368743
1,2,1,1,1.3747314471664915,1.27020239299232,2,0.7400494694700352,459.6200139548848,2.805975844499806,6.156734121888936,2.194150792123599,0.921673258081982,0.9999999999999736,1.0000003622172735,0.235,0.14,1.6785714285714286,0.145,0.17,0.8529411764705883,0.0,0.5019918506195691,0.5140409930873678,0.6580129746090321,0.0,0.5802658885197507,0.5255479653514826,0.6587661083687779,-5.417646081873465,-2.698031899231947,-2.632753909751342,-1.8527646681609389,-5.2945746508256,-2.2223135867301345,-2.512021715682669,-1.8066883126332385,0.8250941493084182,0.9939939939939944,1.3650078065460138,0.4874874874874874,0.5,0.8831839722033025,0.8841896777046206,0.8033926547130483,0.177964803850232,-0.3751693438187136,1.899068667,1.9558209186,0.8600617146,1.8895300312,-0.3361612367,1.6870063031,-0.2987527157,0.8877185543,-63.3818702273,4.222052795,11.079247921
1,2,2,1,1.0067218599561556,1.572647104914885,2,0.747846024672467,457.7043993234438,2.232937801110015,5.522129992947617,2.473033503307845,0.8967704997905331,0.9999999999999823,1.0000002519005886,0.175,0.15,1.1666666666666667,0.255,0.25,1.02,0.0,0.5564167913669347,0.6142059952179683,0.6492569147913615,0.0,0.5557950240227931,0.5454076561689369,0.6654377118581645,-5.902521127010859,-2.6182592605439337,-2.2771572639000706,-2.0702684705969587,-5.60373918207431,-2.489208828755852,-2.547416928997125,-1.8747998029048396,0.883457610048968,1.06006006006006,3.316347955442545,0.7077077077077075,0.5217391304347826,1.0446537326013616,0.8889073335434446,0.8206635509483267,0.2038161964902408,-0.4365215921655238,2.107454011,1.9139243274,0.8447463113,2.4881049108,-0.3750591971,2.0906219947,-0.2983018759,1.1689345276,-68.6934619974,4.8275719512,12.90880502
1,2,3,1,1.9352452595613636,3.912577768774056,2,0.8000229148249984,460.0869778999554,2.048441718298574,4.659820887076605,2.274812529666224,0.9335793290839496,0.9999999999999936,1.0000004199099355,0.2799999999999999,0.19,1.4736842105263157,0.18,0.24,0.75,0.0,0.4011665073493238,0.3900227188221906,0.5500884264469235,0.0,0.4412393754599377,0.4150020102391192,0.5861294173207474,-6.18662988355392,-3.70476118090564,-3.773703676023608,-2.7834363859002305,-5.803490522257781,-3.24276198872909,-3.395030289117126,-2.401894004020348,0.8028711853531563,1.28028028028028,1.9466563433422632,0.5975975975975976,0.4130434782608695,0.9992546551167972,0.906171860046021,0.9247114334577992,0.1901056480717199,-0.3207724429277387,2.0423480931,2.0672148264,0.8974650256,1.1429168997,-0.0466751192,0.9051800785,-0.0421298752,0.5369528513,-67.5979134357,4.3562255652,11.5857253359
1,2,4,1,0.9612691007843448,-0.0017757861277472,1,0.8637531138429451,465.0219211870336,0.5021772933494612,6.258664710774764,12.463057955150134,0.9488671917176568,0.9999999999999822,1.000000559987244,0.09,0.245,0.3673469387755101,0.13,0.13,1.0,0.0,0.383526863408037,0.4969586330084085,0.6428802894267285,0.0,0.3758493530967538,0.5244802456994798,0.6574971541888615,-5.946885715383901,-3.6660952899166537,-2.9915295196094864,-2.1237501054902217,-5.702589062784738,-3.5592746525604704,-2.711693750012232,-1.9531529824952465,0.7731226341543417,1.1041041041041042,2.776153294436798,0.4874874874874874,0.4130434782608695,1.033005089540138,0.9299679057550122,0.9075316283592728,0.1449027116593491,-0.2616461942764996,1.9752247913,2.0117346426,0.8742013609,2.1603278157,-0.3678598394,1.9326794887,-0.3288987399,1.0149418393,-65.6695414758,4.3046233505,11.4117598214
1,2,5,1,1.584465409322672,2.702716442302169,2,0.8351233979117882,459.13760810907695,0.6479227787821157,7.142065907695758,11.02302024497506,0.8999590977985065,0.9999999999999848,1.0000002818816125,0.18,0.19,0.9473684210526316,0.13,0.105,1.238095238095238,0.0,0.6121070492945067,0.5007743795498959,0.5908208441759963,0.0,0.6782306489148001,0.521208939801991,0.593631492028182,-5.411373072244031,-2.099033468360988,-2.701496079478012,-2.2142210655495576,-5.236874492915903,-1.6850657073001851,-2.507368690587116,-2.1281008741219067,0.7880790423832973,1.1261261261261255,2.101173393348483,0.5535535535535532,0.5217391304347826,1.0358548920253217,0.9050503507833648,0.869325839149953,0.1877839076684687,-0.3653706188407835,1.6094672334,1.8984372241,0.8374092751,1.1933231782,-0.0824227025,0.937085017,-0.0805570392,0.5606341836,-57.3941156315,4.6936051627,12.8961087516
1,2,6,1,1.3031253130107052,1.217287547537074,1,0.7728077580479525,459.9708494615895,1.486395015173222,5.755460429979138,3.872093468578005,0.8860860597180197,0.999999999999986,1.000000312015452,0.175,0.17,1.0294117647058822,0.1,0.085,1.1764705882352942,0.0,0.5474846094528838,0.550968508548282,0.6182275712335848,0.0,0.6175623112814131,0.6274603805318846,0.6468833674932335,-5.587259445175425,-2.528320889921621,-2.508855441794819,-2.1330616085327154,-5.332626946027874,-2.0393975240373563,-1.986614813238643,-1.8830392695962053,0.832619736551971,1.0380380380380387,3.152376410445192,0.6196196196196196,0.5652173913043478,1.0288437082670103,0.9335250808576978,0.9612549335942936,0.1246703616608777,-0.3414758333708891,1.7475878826,1.9086419597,0.839325049,1.7304588097,-0.4034605711,1.4497021508,-0.3527983712,0.8129854342,-59.2648008493,4.3676002343,11.7832306967
1,2,7,1,0.7699091891259613,-0.4608604047209343,2,0.856365127851142,452.757009511382,2.445185461394995,5.053578341489853,2.0667464375511018,0.8977048828832186,0.9999999999999696,1.000000354582895,0.13,0.1,1.3,0.17,0.17,1.0,0.0,0.3783290168110912,0.4220519737336409,0.5023359919916683,0.0,0.3555293715081516,0.3755014516082198,0.5011651302468414,-5.586727031882079,-3.473106086718186,-3.2288378613651623,-2.780312966334926,-5.525480428965117,-3.5610098447745564,-3.4506545070559063,-2.756302310106441,0.8441396068752579,1.0820820820820811,0.7427982482564911,0.6196196196196196,0.4565217391304347,0.9021756483469427,0.9248675457707176,0.9213465033203744,0.1137251095403779,-0.457895275009645,1.7660789734,2.0354403221,0.8782380804,1.3616097683,-0.1869666757,1.1606595878,-0.1450192207,0.6396967686,-64.8854187671,5.3825519762,14.3364405189
1,2,8,1,1.308693494426581,2.2394036817001783,2,0.8609435746618072,468.24808100181497,2.154497675934489,6.948050574401993,3.224905114547573,0.923605221546516,0.9999999999999916,1.000000605039188,0.185,0.195,0.9487179487179488,0.13,0.125,1.04,0.0,0.4704603067632997,0.4213503249653523,0.6204903760201003,0.0,0.475464132492971,0.4553508754904245,0.6242448065429352,-6.03536550728758,-3.195965599300427,-3.4923622895072794,-2.290479294251966,-5.856052401701143,-3.071709526692929,-3.189493813668724,-2.200442103095922,0.8089837159884242,1.1921921921921912,3.670321730827201,0.6856856856856854,0.5217391304347826,1.0239180076697556,0.9270459019745012,0.9208065648260684,0.1379356570227268,-0.3234471528231352,1.9299430796,2.0053835407,0.8814850353,2.9231686071,0.0570668295,2.5605684453,0.085734311,1.3733314459,-69.4036901146,5.1691990274,14.2690836329
